NAME,CORE MATCHES,% CORE FAMILIES,% NON-CORE,GENOME LENGTH,N50,NO. CONTIGS,NON-ATCG,% GC CONTENT
10540_1_92_Viety2-116_1994,3273,99.7,27.6,4933085,153776,75,7091,51.8
10540_1_93_Viety2-133_1994,3274,99.7,27.7,4941965,149384,89,11045,51.8
10540_1_94_Viety2-154_1994,3279,99.8,27.3,4930898,171949,70,4653,51.8
10540_1_96_Viety2-119_1994,3276,99.8,27.4,4931836,161292,70,6813,51.8
10541_1_57_ArgST1134_01_2001,3284,100,23.8,4715758,206306,41,0,52.1
10541_1_58_ArgST1197_88_1988,3284,100,23.8,4716989,186341,46,1,52.1
10541_1_60_ArgST1309_04_2004,3285,100,23.8,4717723,185423,44,0,52.1
10541_1_62_ArgST1625_88_1988,3281,99.9,21.8,4588904,163234,42,10,52.1
10541_1_66_ArgST2338_98_1905,3284,100,24.3,4750708,217584,43,8,52
10541_1_68_ArgST3090_99_1999,3284,100,23.8,4715671,185809,49,31,52.1
10541_1_71_ArgST472_01_1905,3284,100,24.7,4774725,148236,55,0,52
10541_1_73_ArgST805_02_2002,3285,100,25.2,4808342,206278,46,1,52.1
10541_1_74_ArgST821_98_1905,3284,100,24.2,4744460,185518,42,2,52
10541_1_75_ArgST860_95_1905,3284,100,24.6,4766241,221872,42,2,52.1
10541_2_1_PNGMDUST107_2007,3283,100,24.1,4737173,206338,42,18,52
10541_2_10_UnkMDUST181_2011,3280,99.9,24,4721306,185406,53,5099,52
10541_2_11_IndMDUST186_2011,3282,99.9,24.2,4738120,204284,103,39424,52
10541_2_12_IndoMDUST188_2011,3284,100,24.2,4743216,185382,44,1,52.1
10541_2_13_IndMDUST189_2011,3272,99.6,24.3,4724457,153681,56,8342,52
10541_2_14_AustraliaMDUST208_2010,3248,98.9,24.9,4720816,138859,67,3460,52
10541_2_15_IndMDUST209_2011,3282,99.9,26,4851333,185341,64,4122,52
10541_2_16_IndMDUST210_2011,3278,99.8,24.1,4722746,204329,50,4890,52
10541_2_17_IndMDUST212_2011,3278,99.8,23.9,4709471,204316,55,4927,52.1
10541_2_18_IndMDUST213_2011,3275,99.7,25.9,4829184,185456,55,5778,52
10541_2_19_LebMDUST219_2011,3282,99.9,23.8,4709096,194848,55,3739,52.1
10541_2_2_SudMDUST111_2008,3284,100,24.1,4737679,204283,42,37,52.1
10541_2_20_IndMDUST224_2011,3277,99.8,24.1,4722082,204328,54,5411,52
10541_2_21_IndMDUST225_2011,3278,99.8,24.1,4722000,204295,52,6132,52
10541_2_22_PNGMDUST277_2001,3278,99.8,24.3,4735543,183403,61,5247,52
10541_2_24_PNGMDUST281_2002,3281,99.9,24.2,4736531,183544,64,5405,52
10541_2_25_SamMDUST284_2004,3279,99.8,24.2,4733648,172014,58,4280,52
10541_2_26_SamMDUST285_2004,3279,99.8,24.3,4733606,162220,57,3090,52
10541_2_27_PNGMDUST293_2009,3274,99.7,24.5,4737496,187718,61,6669,52
10541_2_28_NepMDUST294_2010,3263,99.4,24,4696035,204290,53,3992,52
10541_2_29_TonMDUST303_1980,3279,99.8,24,4721146,204314,54,4102,52
10541_2_3_SamMDUST114_2009,3283,100,23.9,4720677,185535,46,25,52
10541_2_30_PNGMDUST304_1990,3278,99.8,24.4,4736445,183516,58,4234,52
10541_2_31_PNGMDUST305_1990,3279,99.8,24.3,4736282,204318,58,6007,52
10541_2_32_FijMDUST306_1981,3282,99.9,23.9,4719291,185320,55,4178,52
10541_2_34_FijMDUST309_1981,3279,99.8,25,4776881,172031,60,4776,52.2
10541_2_35_FijMDUST311_1982,3264,99.4,24.7,4721788,172010,58,10794,52
10541_2_36_FijMDUST312_1982,3266,99.5,24,4707002,172006,56,6051,52
10541_2_37_VanMDUST315_1991,3278,99.8,24.2,4732629,184908,54,5124,52
10541_2_38_FijMDUST316_1982,3277,99.8,24.1,4721356,162441,60,5895,52
10541_2_39_FijMDUST317_1982,3268,99.5,24.4,4720928,171997,57,9997,52
10541_2_4_BurMDUST138_2012,3287,100,24.8,4779542,206272,49,36,52.1
10541_2_40_FijMDUST318_1982,3282,99.9,24,4720666,172034,57,3633,52
10541_2_41_FijMDUST320_1983,3283,100,23.9,4720905,185368,54,3596,52
10541_2_42_FijMDUST323_1983,3273,99.7,24.3,4722154,204327,55,7482,52
10541_2_43_SamMDUST325_1992,3275,99.7,24.1,4719586,184965,53,5956,52
10541_2_44_FijMDUST327_1992,3281,99.9,24.4,4746694,176053,62,3229,52.1
10541_2_45_PNGMDUST329_1992,3241,98.7,22.3,4556344,206538,52,3551,52.1
10541_2_46_PNGMDUST332_1992,3282,99.9,21.9,4600196,208096,51,3481,52.1
10541_2_47_PNGMDUST333_1992,3281,99.9,24.3,4736052,187688,63,5498,52
10541_2_48_FijMDUST334_1984,3274,99.7,23.9,4700673,171992,57,4767,52.1
10541_2_49_FijMDUST340_1993,3281,99.9,24.4,4746819,185343,58,3378,52.1
10541_2_5_IndMDUST155_2012,3278,99.8,24.1,4719497,204528,51,4648,52
10541_2_50_FijMDUST341_1993,3282,99.9,24.4,4747039,185405,62,4306,52.1
10541_2_51_FijMDUST342_1993,3281,99.9,24.3,4739980,185424,58,3440,52.1
10541_2_52_FijMDUST344_1985,3279,99.8,24.1,4721556,172080,60,5244,52
10541_2_53_PNGMDUST345_1985,3282,99.9,24.2,4732632,204289,59,4285,52
10541_2_54_FijMDUST349_1985,3264,99.4,24.2,4701897,160948,64,10760,52.1
10541_2_55_PNGMDUST356_1994,3274,99.7,24.5,4736581,183469,58,7096,52
10541_2_56_PNGMDUST360_1998,3274,99.7,24.5,4736447,187738,64,6082,52
10541_2_6_IndMDUST160_2012,3281,99.9,23.6,4695518,171958,55,4649,52.1
10541_2_7_IndMDUST164_2011,3279,99.8,24.1,4723774,204373,56,4776,52
10541_2_8_EtimorMDUST178_2011,3249,98.9,24,4686816,185724,57,5111,52
10541_2_9_IndMDUST180_2011,3278,99.8,24.1,4724785,185400,58,5441,52
10561_2_1_Nepnp4_2011,3283,100,24.2,4741459,217869,71,73,52
10561_2_10_Nepnp95_2011,3276,99.8,24.4,4736509,161326,67,5924,52
10561_2_12_Nepnp8_2011,3278,99.8,24.2,4729515,185291,61,4478,52
10561_2_13_Nepnp44_2011,3277,99.8,24.2,4722224,185342,54,5845,52
10561_2_14_Nepnp75_2011,3277,99.8,24.2,4721448,185399,57,4837,52
10561_2_15_Nepnp97_2011,3271,99.6,24.4,4722001,185448,56,7577,52
10561_2_16_Con3632_3_2011,3277,99.8,26.5,4873339,153763,66,6022,51.9
10561_2_17_Con3139_3_2010,3274,99.7,26.5,4866636,162944,63,4636,51.9
10561_2_18_SamH12ESR01052_2012,3279,99.8,24.1,4719923,184942,54,5592,52
10561_2_19_Nepnp11_2011,3275,99.7,24.2,4721602,185364,55,4728,52
10561_2_2_Nepnp41_2011,3288,100,25,4794966,185650,63,21,52.1
10561_2_20_Nepnp99_2011,3271,99.6,25.3,4780484,163034,73,7527,52.1
10561_2_21_Con3182_3_2010,3278,99.8,26.4,4873720,163074,71,5961,51.9
10561_2_23_SamH12ESR01946_2012,3277,99.8,24,4719949,172013,54,5039,52
10561_2_24_Viedtc97_1994,3279,99.8,27.3,4932142,153684,72,3756,51.8
10561_2_25_Nepnp12_2011,3277,99.8,24.4,4739511,149523,66,4459,52.1
10561_2_26_Nepnp49_2011,3276,99.8,24.2,4721868,185388,55,4764,52
10561_2_27_Nepnp81_2011,3274,99.7,24.2,4720718,161259,57,5084,52
10561_2_28_Nepnp101_2011,3278,99.8,25,4776020,184602,80,14650,52
10561_2_29_Con3157_3_2010,3273,99.7,26.7,4874524,162976,70,5770,51.9
10561_2_3_Nepnp94_2011,3283,100,24,4730308,250162,45,32,52
10561_2_31_Nepnp13_2011,3276,99.8,24.2,4723803,146469,62,4366,52
10561_2_32_Nepnp50_2011,3274,99.7,23.8,4697504,204299,54,5591,52.1
10561_2_33_Nepnp83_2011,3275,99.7,24.3,4721172,185458,56,6312,52
10561_2_34_Nepnp103_2011,3279,99.8,25,4776321,161434,67,8554,52
10561_2_35_Con3653_3_2011,3270,99.6,23.8,4685974,163342,58,7375,52.1
10561_2_36_SamH12ESR04893_2012,3272,99.6,25.8,4826380,162140,58,6069,52
10561_2_37_Nepnp16_2011,3276,99.8,24.5,4737842,172096,60,6083,52.1
10561_2_38_Nepnp51_2011,3277,99.8,24.1,4721188,155100,59,3942,52
10561_2_39_Nepnp87_2011,3276,99.8,24.2,4720278,182280,56,6134,52
10561_2_4_Con3671_3_2011,3277,99.8,26.6,4880903,171931,75,4002,51.9
10561_2_40_Meast022368_2002,3278,99.8,25.6,4813995,161216,59,5697,51.9
10561_2_42_SamH12ESR04732_2012,3273,99.7,24.2,4719355,162198,58,5657,52
10561_2_43_Viedtc122_1995,3279,99.8,27.4,4933419,149635,73,3958,51.8
10561_2_44_Nepnp22_2011,3271,99.6,24.3,4721938,161238,57,8399,52
10561_2_45_Nepnp57_2011,3278,99.8,24.2,4721252,204305,55,3589,52
10561_2_46_Nepnp88_2011,3274,99.7,24.2,4721666,204284,55,5948,52
10561_2_47_Vie150_98_S_1998,3272,99.6,22.2,4591611,204302,54,8737,52.1
10561_2_48_Con3673_3_2011,3272,99.6,26.6,4874602,185299,71,9383,51.9
10561_2_49_SamH12ESR00753_2012,3275,99.7,25.8,4825216,153695,59,4428,52
10561_2_5_Con3332_3_2011,3284,100,26.9,4913939,204098,102,260,51.9
10561_2_50_Nepnp60_2011,3272,99.6,24.3,4721183,185315,54,6432,52
10561_2_51_Nepnp89_2011,3267,99.5,24.5,4722101,185513,55,8195,52
10561_2_52_SamH12ESR04835_2012,3274,99.7,24.2,4720425,172026,58,6881,52
10561_2_53_Nepnp31_2011,3277,99.8,24.1,4724028,153735,63,3662,52
10561_2_54_Nepnp90_2011,3274,99.7,24.2,4721661,153673,58,5185,52
10561_2_55_Ind09896_2009,3274,99.7,24.3,4723413,172003,54,5985,52
10561_2_56_SamH12ESR04928_2012,3271,99.6,25.1,4763387,143703,66,4947,52
10561_2_57_Nepnp39_2011,3275,99.7,24.3,4723663,146283,65,4123,52
10561_2_58_Nepnp65_2011,3276,99.8,24.1,4721534,204449,55,5428,52
10561_2_59_Nepnp92_2011,3274,99.7,24.2,4721373,172045,55,5405,52
10561_2_6_Ind113717_2011,3283,100,24,4728934,204297,47,1,52
10561_2_60_Con3143_3_2010,3276,99.8,26.4,4867939,149307,69,4485,51.9
10561_2_61_Ind102292_2010,3273,99.7,24.3,4721229,204382,55,7898,52
10561_2_62_Nepnp40_2011,3274,99.7,24.3,4721505,204318,55,6015,52
10561_2_63_Nepnp67_2011,3273,99.7,24.4,4721554,204387,52,8180,52
10561_2_64_Nepnp93_2011,3272,99.6,24.3,4721110,185099,52,7504,52
10561_2_66_Ind101102_2010,3272,99.6,24.3,4723517,204466,55,6302,52
10561_2_67_Viedtc99_1994,3274,99.7,27.5,4933086,155080,71,6856,51.8
10561_2_68_Viedtc98_1994,3275,99.7,24.3,4724042,161268,57,4483,52
10561_2_69_Viedn88_1995,3272,99.6,27.6,4932943,161381,70,7469,51.8
10561_2_70_Viedtc20_1994,3275,99.7,27.4,4933304,157130,69,6694,51.8
10561_2_71_Viedtc131_1995,3277,99.8,25.1,4780812,184614,97,11632,51.9
10561_2_72_Viedtc180_1995,3275,99.7,28.9,5029447,155100,70,6896,51.8
10561_2_73_Viedtc5_1994,3247,98.9,25.4,4741375,161857,56,10593,52.1
10561_2_74_Viedtc107_1994,3284,100,27.1,4932142,204288,53,19,51.8
10561_2_76_Viect1-13_1993,3278,99.8,27.4,4932230,155100,71,6056,51.8
10561_2_77_Viect1-19_1993,3274,99.7,25,4772212,185768,57,5449,52
10561_2_78_Viedty1-99_1997,3274,99.7,28.9,5029344,161326,72,7118,51.8
10561_2_79_Viedty1-71_1997,3276,99.8,28.9,5028310,172048,71,5294,51.8
10561_2_8_Nepnp5_2011,3283,100,23.9,4721308,218084,44,1,52
10561_2_80_Viety2-121_1994,3279,99.8,28.9,5039250,155020,72,4974,51.8
10561_2_82_Viety2-122_1994,3276,99.8,27.5,4932914,204453,64,20333,51.8
10561_2_84_Viety1-48_1993,3284,100,27.1,4931296,161326,55,50,51.8
10561_2_86_Viety2-124_1994,3274,99.7,27.5,4931922,149390,72,7185,51.8
10561_2_88_Viety2-68_1994,3273,99.7,24.1,4710149,153661,62,7029,52.1
10561_2_9_Nepnp43_2011,3283,100,23.9,4720927,218051,42,14,52
10561_2_90_Viety2-69_1994,3275,99.7,24.2,4715957,149694,64,5656,52.1
10561_2_92_Viety1-30_1993,3269,99.5,24.4,4728303,149341,86,5529,52.1
10562_2_1_EgyMDUST110_2007,3278,99.8,26.5,4877132,149312,55,0,52
10562_2_10_UnkMDUST146_2012,3280,99.9,24.6,4753037,172003,55,4444,52
10562_2_11_IndMDUST148_2012,3276,99.8,24.1,4721676,204298,53,6159,52
10562_2_12_IndMDUST165_2011,3277,99.8,23.9,4708485,204328,53,4998,52.1
10562_2_13_IndMDUST167_2011,3278,99.8,24.1,4721527,171994,55,4857,52
10562_2_14_SEAsiaMDUST170_2011,3277,99.8,24.7,4762597,153684,60,4532,51.9
10562_2_15_IndMDUST171_2011,3283,99.9,26.5,4880102,179877,116,29230,52.1
10562_2_16_ThaMDUST172_2011,3276,99.8,24.1,4721484,204314,52,6108,52
10562_2_17_UnkMDUST176_2011,3256,99.1,26,4797927,149384,104,10211,52.1
10562_2_18_UnkMDUST190_2011,3277,99.8,25.9,4832433,204290,64,26311,52
10562_2_19_BanMDUST191_2011,3281,99.8,25.2,4792112,179862,71,5269,52.1
10562_2_2_SudMDUST112_2008,3284,100,24.1,4736701,206281,44,1,52.1
10562_2_20_IndoMDUST192_2011,3281,99.9,23.5,4694671,206266,40,20,52.1
10562_2_21_BanMDUST193_2011,3279,99.8,26.1,4851481,204257,83,26326,52
10562_2_22_BanMDUST195_2011,3282,99.8,26.6,4888899,179875,73,6405,52
10562_2_23_LebMDUST218_2011,3277,99.8,23.9,4708613,204276,54,4876,52.1
10562_2_24_IndMDUST221_2011,3277,99.8,26.9,4888372,172719,78,19022,52.1
10562_2_25_BanMDUST227_2010,3278,99.8,25.6,4810733,153691,79,3530,52
10562_2_26_SamMDUST228_2010,3277,99.8,25.8,4825906,161663,58,7910,52
10562_2_27_BanMDUST230_2010,3272,99.6,26.3,4851214,204462,63,25713,52
10562_2_28_IndMDUST233_2010,3276,99.8,28,4961196,172028,82,37418,51.8
10562_2_29_IndMDUST238_2011,3278,99.8,24.6,4753352,204288,53,4918,52
10562_2_3_SamMDUST119_2009,3284,100,23.8,4719595,209972,42,0,52
10562_2_30_IndMDUST240_2011,3266,99.5,24.4,4715550,204489,54,7305,52
10562_2_31_IndMDUST245_2011,3272,99.6,22.9,4638317,185360,62,6177,52.1
10562_2_32_IndMDUST247_2011,3278,99.8,24.6,4754199,204288,51,5716,52
10562_2_33_PakMDUST251_2010,3273,99.7,24.4,4740603,185302,63,5116,52.1
10562_2_34_IndMDUST254_2010,3254,99.1,24.8,4729631,153738,58,7288,52
10562_2_35_UnkMDUST260_2011,3278,99.8,25.6,4815749,217720,54,5764,52.1
10562_2_36_IndMDUST262_2011,3277,99.8,26.1,4850817,204451,63,12274,52
10562_2_37_BanMDUST263_2011,3277,99.8,26.2,4850994,204503,61,4659,52
10562_2_38_IndMDUST264_2011,3279,99.8,24.2,4722193,204299,53,5533,52
10562_2_39_PakMDUST266_2011,3279,99.8,24.1,4721277,172029,58,4755,52
10562_2_4_SamMDUST122_2010,3283,100,25.5,4824316,202211,45,24,52
10562_2_40_IndMDUST271_2011,3276,99.8,26.2,4851605,204296,59,9615,52
10562_2_41_IndMDUST272_2011,3272,99.6,26.1,4834137,155120,158,23846,52
10562_2_42_IndMDUST273_2011,3274,99.7,24.8,4752775,193107,55,7537,52
10562_2_43_PNGMDUST275_1992,3278,99.8,24.3,4736574,183508,59,6962,52
10562_2_44_SamMDUST290_2008,3277,99.8,24.1,4719505,171991,56,5139,52
10562_2_45_PNGMDUST302_1980,3278,99.8,24.3,4731329,172075,58,4866,52
10562_2_46_FijMDUST307_1981,3277,99.8,24.1,4719689,185399,57,4215,52
10562_2_47_VanMDUST314_1991,3276,99.8,24.3,4731584,172062,59,4848,52
10562_2_48_FijMDUST324_1992,3278,99.8,24.5,4746931,185385,61,5636,52.1
10562_2_49_PNGMDUST338_1993,3278,99.8,24.4,4734872,204271,57,5246,52
10562_2_5_SamMDUST124_2011,3283,100,25.3,4809770,217898,130,316,52
10562_2_50_FijMDUST343_1993,3280,99.9,23.7,4699973,204349,52,3826,52.1
10562_2_51_FijMDUST346_1984,3274,99.7,24.3,4719477,172018,57,6649,52
10562_2_52_FijMDUST347_1993,3271,99.6,22.7,4614132,185344,60,6406,52.1
10562_2_53_FijMDUST350_1985,3276,99.8,23.9,4700228,163102,58,4497,52.1
10562_2_54_PNGMDUST353_1986,3279,99.8,24.3,4733085,155100,60,4764,52
10562_2_55_PNGMDUST357_1994,3281,99.9,24.2,4732879,188691,61,4433,52
10562_2_56_PNGMDUST359_1996,3275,99.7,24.4,4736262,183532,61,8851,52
10562_2_58_IndMDUST367_2011,3267,99.5,24.5,4724845,149833,79,5890,52
10562_2_59_IndMDUST369_2011,3273,99.7,24.3,4724188,185367,59,5226,52
10562_2_6_PhilMDUST134_2011,3284,100,23.7,4709271,205758,39,2,52.1
10562_2_60_IndMDUST370_2011,3277,99.8,25.8,4830279,171996,151,27346,52
10562_2_61_SamMDUST371_2011,3275,99.7,25.8,4824052,184356,73,30196,52
10562_2_62_PakMDUST372_2011,3272,99.6,24.4,4721248,185487,53,6056,52
10562_2_63_IndMDUST373_2011,3276,99.8,23.6,4686009,185468,56,4193,52.1
10562_2_64_PakMDUST374_2011,3281,99.9,24,4722123,172101,53,4340,52
10562_2_65_IndMDUST375_2011,3281,99.9,24,4722751,204275,54,4024,52
10562_2_66_IndMDUST376_2011,3280,99.9,25.7,4828704,204295,54,4989,52
10562_2_67_IndMDUST377_2011,3276,99.8,24.2,4721424,172002,54,3778,52
10562_2_68_IndMDUST378_2011,3272,99.6,24.2,4709420,153762,60,6366,52.1
10562_2_69_BurMDUST379_2011,3279,99.8,24.1,4723046,185298,57,5198,52
10562_2_7_IndMDUST137_2011,3286,100,24.8,4778973,183720,60,40,52.1
10562_2_70_IndMDUST380_2011,3275,99.7,24.4,4738449,153664,64,4652,52.1
10562_2_71_IndMDUST381_2011,3276,99.7,25.2,4780411,162985,74,6813,52.1
10562_2_72_IndoMDUST384_2011,3279,99.8,24.3,4731791,172099,59,4049,52
10562_2_73_BanMDUST390_2011,3279,99.8,24.1,4721367,204314,51,4185,52
10562_2_74_IndMDUST392_2011,3281,99.9,24,4721004,153689,60,3371,52
10562_2_75_IndMDUST394_2011,3283,100,24.3,4745860,172008,62,3888,52.1
10562_2_76_IndoMDUST395_2012,3277,99.8,25.7,4804601,204290,58,5619,52
10562_2_77_Indo_BaliMDUST398_2011,3277,99.8,24.2,4722094,185370,55,4788,52
10562_2_78_VieMDUST399_2011,3282,99.9,27.2,4932897,185275,68,8405,51.8
10562_2_79_IndMDUST400_2012,3276,99.8,24.7,4753904,204313,53,6834,52
10562_2_8_IndMDUST142_2012,3283,100,24.3,4743702,204280,45,15,52.1
10562_2_80_SamMDUST405_2012,3276,99.8,25.8,4825670,184788,54,5997,52
10562_2_81_IndMDUST409_2011,3275,99.7,24.2,4721397,185212,57,5034,52
10562_2_82_IndMDUST413_2011,3268,99.5,25.1,4762517,149382,63,5786,52
10562_2_83_IndMDUST414_2011,3272,99.6,24.3,4722776,185219,54,6913,52
10562_2_84_SamMDUST416_2012,3273,99.7,25.9,4824188,184749,55,5873,52
10562_2_85_SamMDUST417_2012,3276,99.8,25.8,4825322,149663,58,5455,52
10562_2_86_FijMDUST419_2011,3275,99.7,25.2,4780238,163044,81,7141,52.1
10562_2_9_AustraliaMDUST144_2012,3283,100,24.3,4747487,204283,50,53,52
10592_2_1_Pak820_2003,3282,99.9,24.1,4730390,206401,44,15,52.1
10592_2_10_Pak3484_2003,3284,100,23.9,4721193,204276,44,14,52
10592_2_11_Pak16599_2003,3284,100,27.7,4971431,204487,52,9,51.7
10592_2_12_Pak2439_2003,3282,99.9,24.1,4731226,206204,44,26,52.1
10592_2_13_Pak1382_2003,3283,100,23.9,4720375,204288,46,39,52
10592_2_14_Pak200_2003,3285,100,24.1,4734552,204315,45,13,52.1
10592_2_15_Pak20753_2003,3282,99.9,23.5,4697909,217860,41,4,52.1
10592_2_16_Pak3163_2003,3287,100,24.8,4779660,204283,56,4,52.1
10592_2_17_Pak11193_2003,3284,100,24.1,4737304,192989,44,9,52.1
10592_2_18_Pak6289_2003,3278,99.8,23.6,4697185,204266,44,2,52.1
10592_2_19_Pak2064_2003,3282,99.9,24.1,4731401,217869,44,19,52.1
10592_2_2_Pak5504_2003,3282,99.9,24.1,4731737,204309,45,3,52.1
10592_2_20_Pak1041_2003,3283,100,25.9,4850240,204262,166,1947,51.9
10592_2_21_Pak4180_2003,3283,100,23.8,4716993,204194,43,17,52.1
10592_2_22_Pak21801_2003,3283,100,26.9,4917839,171940,59,28,51.9
10592_2_23_Pak3283_2003,3284,100,27.7,4972228,204289,53,25,51.7
10592_2_24_Pak10109_2003,3284,100,24.5,4761109,206293,47,9,51.9
10592_2_25_Pak20911_2003,3281,99.9,23.5,4696408,204416,45,33,52.1
10592_2_26_Pak21095_2003,3284,100,27.7,4970661,172000,55,0,51.7
10592_2_27_Pak21669_2003,3282,99.9,23.5,4696515,204487,41,1,52.1
10592_2_28_Pak2176_2003,3284,100,23.9,4721006,206206,43,14,52
10592_2_29_Pak11110_2003,3281,99.9,24.1,4733718,204286,42,21,52.1
10592_2_3_Pak3657_2003,3282,99.9,22,4601523,206285,43,53,52.2
10592_2_30_Pak2513_2003,3283,100,27.8,4972282,204459,49,6,51.7
10592_2_31_Pak3164_2003,3283,100,25.5,4822651,206327,43,10,52.1
10592_2_32_Pak42_2003,3284,100,27.1,4931416,206277,56,1,51.8
10592_2_33_Pak3769_2003,3284,100,26.4,4883477,155180,266,466,51.8
10592_2_34_Pak7415_2003,3284,100,24.8,4779936,204458,47,14,51.9
10592_2_35_AlgE99-6646_1999,3282,99.9,23.9,4723271,204501,43,39,52.1
10592_2_36_Alg09-6318_2009,3285,100,23.8,4715724,206364,44,5,52.1
10592_2_37_Ind77-303_1977,3271,99.6,25.1,4781360,204247,47,70,51.9
10592_2_38_PerE98-8119_1998,3286,100,23.8,4715267,184780,45,14,52.1
10592_2_39_MorE99-8013_1999,3282,99.9,24.2,4737063,206264,46,2,52
10592_2_4_Pak1093_2003,3284,100,25.4,4816553,185425,46,35,51.9
10592_2_40_IvoCoa07-4565_2007,3278,99.8,24.3,4728488,185598,50,30,52.1
10592_2_41_SenE98-2107_1998,3235,98.5,23.1,4602750,204319,41,6,52.2
10592_2_42_GabE98-2601_1998,3283,100,24.1,4736679,204253,43,32,52.1
10592_2_43_ComE99-9794_1999,3282,99.9,24.2,4737002,217951,41,3,52
10592_2_44_AlgE00-1382_2000,3276,99.8,24.8,4761881,172152,55,111,52
10592_2_45_IndE97-2364_1997,3282,99.9,24,4724837,207447,42,10,52.1
10592_2_46_CamerIPCU_2007,3284,100,25.3,4811372,183878,57,5,52.1
10592_2_47_Gui09-4821_2009,3279,99.8,24.3,4732156,158431,47,17,52.1
10592_2_48_MadE97-3246_1997,3282,99.9,23.3,4680880,204326,47,21,52.1
10592_2_49_ComE02-2364_2002,3281,99.9,23.9,4722812,171995,50,2,52.1
10592_2_5_Pak17311_2003,3284,100,24.7,4771029,163085,50,2,52.1
10592_2_50_MexE98-4364_1998,3284,100,24.6,4763804,204322,46,20,52.1
10592_2_51_MorE99-4879_1999,3280,99.9,24.2,4735779,193350,45,21,52.1
10592_2_52_Africa09-4584_2009,3277,99.8,23.1,4654888,185025,42,39,52.2
10592_2_53_France_African_name09-2214_2009,3279,99.8,24.1,4722096,205988,43,24,52.1
10592_2_54_MorE00-6657_2000,3283,100,24.1,4730923,185352,44,17,52
10592_2_55_ArmE98-11555_1998,3281,99.9,24.2,4738554,184249,48,4,51.9
10592_2_56_LaoE02-1963_2002,3243,98.8,24,4664088,250115,45,38,52
10592_2_57_CamerE01-1747_2001,3250,98.9,23.5,4665361,172141,46,38,52.1
10592_2_58_CAR09-6906_2009,3280,99.9,23.5,4691084,163032,52,1,52.1
10592_2_59_MaliE99-6359_1999,3283,100,24.6,4764556,204317,42,5,52.1
10592_2_6_Pak18763_2003,3284,100,24.1,4737428,250165,42,8,52.1
10592_2_61_Mad80-2002_1980,3284,100,27.1,4925579,204290,54,60,52.1
10592_2_62_NepE99-8635_1999,3279,99.8,25.7,4830369,161200,59,5,52
10592_2_65_Camer09-5224_2009,3279,99.8,27.1,4910623,204262,52,22,51.9
10592_2_66_MadE96-12081_1996,3279,99.8,24,4724165,186198,47,20,52
10592_2_67_IndE97-2307_1997,3274,99.7,24.2,4730147,206253,46,26,52.1
10592_2_68_SenE99-1028_1999,3285,100,23.8,4715162,206303,44,3,52.1
10592_2_69_NigE02-0530_2002,3279,99.8,25.3,4804144,204316,45,27,52.1
10592_2_7_Pak3802_2003,3284,100,23.8,4716509,179623,50,2,52.1
10592_2_70_MauE98-6926_1998,3283,100,24.1,4728966,171979,49,20,52
10592_2_71_CamerIPCC_2002,3284,100,25.3,4813772,204303,46,2,52.1
10592_2_72_CamerIPCG_2003,3284,100,24.6,4764055,206241,44,23,52.1
10592_2_73_SriLanE01-8716_2001,3283,100,23.7,4707604,172336,47,21,52.1
10592_2_74_MorE99-7012_1999,3284,100,23.9,4725621,173355,47,10,52.1
10592_2_75_Mau09-5232_2009,3279,99.8,27,4909327,205979,48,7,51.9
10592_2_76_CamerIPCO_2006,3283,100,27.4,4947605,172118,51,52,51.9
10592_2_77_IvoCoa06-6673_2006,3279,99.8,24.3,4731653,202205,46,13,52.1
10592_2_78_Ban07-5320_2007,3281,99.9,26,4849811,185361,53,29,52
10592_2_79_BurFas06-6055_2006,3279,99.8,24.3,4732256,171911,46,25,52.1
10592_2_8_Pak16637_2003,3282,99.9,24.1,4730871,186055,42,8,52.1
10592_2_80_BanE03-6418_2003,3284,100,23.9,4720675,206470,40,7,52
10592_2_81_France_African_name09-2213_2009,3270,99.6,24.4,4719058,204288,76,203,52.1
10592_2_82_Nig09-8993_2009,3279,99.8,27,4908930,204290,49,19,51.9
10592_2_9_Pak3723_2003,3284,100,27.7,4971234,153692,56,41,51.7
10593_2_1_MadE00-3459_2000,3282,99.9,21.4,4568199,225811,41,3,52.2
10593_2_10_SriLanE02-2159_2002,3283,100,27.1,4930503,206323,53,6,51.8
10593_2_11_ThaE02-1687_2002,3283,100,23.7,4705377,206410,40,1,52.1
10593_2_12_Africa09-9292_2009,3279,99.8,24.3,4733424,205974,43,25,52.1
10593_2_13_NigerE99-9082_1999,3284,100,24.2,4743252,185564,43,15,52.1
10593_2_14_Alg05-8683_2005,3281,99.9,26,4852015,216870,54,19,52.1
10593_2_15_Camer07-3108_2007,3284,100,28,4988541,171884,54,9,51.8
10593_2_16_Tun69-61_1961,3280,99.9,24,4716985,202225,43,12,52.1
10593_2_17_Ben04-7167_2004,3279,99.8,26.9,4899138,204283,50,16,51.9
10593_2_18_ChinE02-5919_2002,3281,99.9,24.1,4725341,205966,43,21,52.1
10593_2_19_BurFas06-1510_2006,3279,99.8,27.1,4910767,204276,52,5,51.9
10593_2_2_Mex72-1258_1972,3283,99.9,27.5,4953883,204287,53,2,51.9
10593_2_20_IvoCoa07-5494_2007,3279,99.8,27,4909206,217882,51,1,51.9
10593_2_21_Camer14-58_1958,3284,100,24.6,4765144,206241,42,15,52.1
